PATHWAY_ID1,PATHWAY_ID2,OVERLAP_COUNT
hsa00053,hsa03273,0
hsa00053,hsa03320,0
hsa00053,hsa03410,0
hsa00053,hsa03420,0
hsa00053,hsa03430,0
hsa00053,hsa03440,0
hsa00053,hsa03450,0
hsa00053,hsa03460,0
hsa00053,hsa04010,0
hsa00053,hsa04012,0
hsa00053,hsa04014,0
hsa00053,hsa04015,0
hsa00053,hsa04020,0
hsa00053,hsa04022,0
hsa00053,hsa04024,0
hsa00053,hsa04060,0
hsa00053,hsa04061,0
hsa00053,hsa04062,0
hsa00053,hsa04064,0
hsa00053,hsa04066,0
hsa00053,hsa04068,0
hsa00053,hsa04070,0
hsa00053,hsa04071,0
hsa00053,hsa04072,0
hsa00053,hsa04080,0
hsa00053,hsa04081,0
hsa00053,hsa04082,0
hsa00053,hsa04110,0
hsa00053,hsa04114,0
hsa00053,hsa04115,0
hsa00053,hsa04120,0
hsa00053,hsa04122,0
hsa00053,hsa04130,0
hsa00053,hsa04136,0
hsa00053,hsa04137,0
hsa00053,hsa04140,0
hsa00053,hsa04141,0
hsa00053,hsa04144,0
hsa00053,hsa04145,0
hsa00053,hsa04146,0
hsa00053,hsa04148,0
hsa00053,hsa04150,0
hsa00053,hsa04151,0
hsa00053,hsa04152,0
hsa00053,hsa04210,0
hsa00053,hsa04213,0
hsa00053,hsa04215,0
hsa00053,hsa04216,0
hsa00053,hsa04217,0
hsa00053,hsa04218,0
hsa00053,hsa04260,0
hsa00053,hsa04261,0
hsa00053,hsa04270,0
hsa00053,hsa04310,0
hsa00053,hsa04330,0
hsa00053,hsa04340,0
hsa00053,hsa04350,0
hsa00053,hsa04360,0
hsa00053,hsa04370,0
hsa00053,hsa04371,0
hsa00053,hsa04380,0
hsa00053,hsa04382,0
hsa00053,hsa04390,0
hsa00053,hsa04392,0
hsa00053,hsa04510,0
hsa00053,hsa04512,0
hsa00053,hsa04514,0
hsa00053,hsa04517,0
hsa00053,hsa04520,0
hsa00053,hsa04530,0
hsa00053,hsa04540,0
hsa00053,hsa04550,0
hsa00053,hsa04610,0
hsa00053,hsa04611,0
hsa00053,hsa04612,0
hsa00053,hsa04613,0
hsa00053,hsa04614,0
hsa00053,hsa04620,0
hsa00053,hsa04621,0
hsa00053,hsa04622,0
hsa00053,hsa04623,0
hsa00053,hsa04625,0
hsa00053,hsa04630,0
hsa00053,hsa04640,0
hsa00053,hsa04650,0
hsa00053,hsa04657,0
hsa00053,hsa04658,0
hsa00053,hsa04659,0
hsa00053,hsa04660,0
hsa00053,hsa04662,0
hsa00053,hsa04664,0
hsa00053,hsa04666,0
hsa00053,hsa04668,0
hsa00053,hsa04670,0
hsa00053,hsa04672,0
hsa00053,hsa04710,0
hsa00053,hsa04713,0
hsa00053,hsa04714,0
hsa00053,hsa04720,0
hsa00053,hsa04721,0
hsa00053,hsa04722,0
hsa00053,hsa04723,0
hsa00053,hsa04724,0
hsa00053,hsa04725,0
hsa00053,hsa04726,0
hsa00053,hsa04727,0
hsa00053,hsa04728,0
hsa00053,hsa04730,0
hsa00053,hsa04740,0
hsa00053,hsa04742,0
hsa00053,hsa04744,0
hsa00053,hsa04750,0
hsa00053,hsa04810,0
hsa00053,hsa04814,0
hsa00053,hsa04820,0
hsa00053,hsa04910,0
hsa00053,hsa04911,0
hsa00053,hsa04912,0
hsa00053,hsa04913,0
hsa00053,hsa04914,0
hsa00053,hsa04915,0
hsa00053,hsa04916,0
hsa00053,hsa04917,0
hsa00053,hsa04918,0
hsa00053,hsa04919,0
hsa00053,hsa04920,0
hsa00053,hsa04921,0
hsa00053,hsa04922,0
hsa00053,hsa04923,0
hsa00053,hsa04924,0
hsa00053,hsa04925,0
hsa00053,hsa04926,0
hsa00053,hsa04927,0
hsa00053,hsa04929,0
hsa00053,hsa04930,0
hsa00053,hsa04931,0
hsa00053,hsa04932,0
hsa00053,hsa04933,0
hsa00053,hsa04934,0
hsa00053,hsa04935,0
hsa00053,hsa04940,0
hsa00053,hsa04950,0
hsa00053,hsa04960,0
hsa00053,hsa04962,0
hsa00053,hsa04964,0
hsa00053,hsa04966,0
hsa00053,hsa04970,0
hsa00053,hsa04971,0
hsa00053,hsa04972,0
hsa00053,hsa04973,0
hsa00053,hsa04974,0
hsa00053,hsa04975,0
hsa00053,hsa04977,0
hsa00053,hsa04978,0
hsa00053,hsa04979,0
hsa00053,hsa04980,0
hsa00053,hsa04981,0
hsa00053,hsa05010,0
hsa00053,hsa05012,0
hsa00053,hsa05014,0
hsa00053,hsa05016,0
hsa00053,hsa05017,0
hsa00053,hsa05020,0
hsa00053,hsa05022,0
hsa00053,hsa05030,0
hsa00053,hsa05031,0
hsa00053,hsa05032,0
hsa00053,hsa05033,0
hsa00053,hsa05034,0
hsa00053,hsa05100,0
hsa00053,hsa05110,0
hsa00053,hsa05120,0
hsa00053,hsa05130,0
hsa00053,hsa05131,0
hsa00053,hsa05132,0
hsa00053,hsa05133,0
hsa00053,hsa05134,0
hsa00053,hsa05135,0
hsa00053,hsa05140,0
hsa00053,hsa05142,0
hsa00053,hsa05143,0
hsa00053,hsa05144,0
hsa00053,hsa05145,0
hsa00053,hsa05146,0
hsa00053,hsa05150,0
hsa00053,hsa05152,0
hsa00053,hsa05160,0
hsa00053,hsa05161,0
hsa00053,hsa05162,0
hsa00053,hsa05163,0
hsa00053,hsa05164,0
hsa00053,hsa05165,0
hsa00053,hsa05166,0
hsa00053,hsa05167,0
hsa00053,hsa05168,0
hsa00053,hsa05169,0
hsa00053,hsa05170,0
hsa00053,hsa05171,0
hsa00053,hsa05200,0
hsa00053,hsa05202,0
hsa00053,hsa05203,0
hsa00053,hsa05205,0
hsa00053,hsa05206,0
hsa00053,hsa05210,0
hsa00053,hsa05211,0
hsa00053,hsa05212,0
hsa00053,hsa05213,0
hsa00053,hsa05214,0
hsa00053,hsa05215,0
hsa00053,hsa05216,0
hsa00053,hsa05217,0
hsa00053,hsa05218,0
hsa00053,hsa05219,0
hsa00053,hsa05220,0
hsa00053,hsa05221,0
hsa00053,hsa05222,0
hsa00053,hsa05223,0
hsa00053,hsa05224,0
hsa00053,hsa05225,0
hsa00053,hsa05226,0
hsa00053,hsa05230,0
hsa00053,hsa05231,0
hsa00053,hsa05235,0
hsa00053,hsa05310,0
hsa00053,hsa05320,0
hsa00053,hsa05321,0
hsa00053,hsa05322,0
hsa00053,hsa05323,0
hsa00053,hsa05330,0
hsa00053,hsa05332,0
hsa00053,hsa05340,0
hsa00053,hsa05410,0
hsa00053,hsa05412,0
hsa00053,hsa05414,0
hsa00053,hsa05415,0
hsa00053,hsa05416,0
hsa00053,hsa05417,0
hsa00053,hsa05418,0
hsa00061,hsa00100,0
hsa00061,hsa00120,0
hsa00061,hsa00130,0
hsa00061,hsa00190,0
hsa00061,hsa00220,0
hsa00061,hsa00230,0
hsa00061,hsa00232,0
hsa00061,hsa00240,0
hsa00061,hsa00250,0
hsa00061,hsa00260,0
hsa00061,hsa00270,0
hsa00061,hsa00290,0
hsa00061,hsa00310,0
hsa00061,hsa00330,0
hsa00061,hsa00340,0
hsa00061,hsa00350,0
hsa00061,hsa00360,0
hsa00061,hsa00380,0
hsa00061,hsa00400,0
hsa00061,hsa00410,0
hsa00061,hsa00430,0
hsa00061,hsa00440,0
hsa00061,hsa00450,0
hsa00061,hsa00470,0
hsa00061,hsa00480,0
hsa00061,hsa00500,0
hsa00061,hsa00510,0
hsa00061,hsa00511,0
hsa00061,hsa00512,0
hsa00061,hsa00513,0
hsa00061,hsa00514,0
hsa00061,hsa00515,0
hsa00061,hsa00520,0
hsa00061,hsa00524,0
hsa00061,hsa00531,0
hsa00061,hsa00532,0
hsa00061,hsa00533,0
hsa00061,hsa00534,0
hsa00061,hsa00541,0
hsa00061,hsa00561,0
hsa00061,hsa00562,0
hsa00061,hsa00563,0
hsa00061,hsa00564,0
hsa00061,hsa00565,0
hsa00061,hsa00590,0
hsa00061,hsa00591,0
hsa00061,hsa00592,0
hsa00061,hsa00600,0
hsa00061,hsa00601,0
hsa00061,hsa00603,0
hsa00061,hsa00604,0
hsa00061,hsa00630,0
hsa00061,hsa00650,0
hsa00061,hsa00670,0
hsa00061,hsa00730,0
hsa00061,hsa00740,0
hsa00061,hsa00750,0
hsa00061,hsa00760,0
hsa00061,hsa00770,0
hsa00061,hsa00785,0
hsa00061,hsa00790,0
hsa00061,hsa00830,0
hsa00061,hsa00860,0
hsa00061,hsa00900,0
hsa00061,hsa00910,0
hsa00061,hsa00920,0
hsa00061,hsa00970,0
hsa00061,hsa00980,0
hsa00061,hsa00982,0
hsa00061,hsa00983,0
hsa00061,hsa01040,0
hsa00061,hsa01200,0
hsa00061,hsa01210,0
hsa00061,hsa01230,0
hsa00061,hsa01232,0
hsa00061,hsa01250,0
hsa00061,hsa01320,0
hsa00061,hsa01521,0
hsa00061,hsa01522,0
hsa00061,hsa01523,0
hsa00061,hsa01524,0
hsa00061,hsa02010,0
hsa00061,hsa03008,0
hsa00061,hsa03010,0
hsa00061,hsa03013,0
hsa00061,hsa03015,0
hsa00061,hsa03018,0
hsa00061,hsa03020,0
hsa00061,hsa03022,0
hsa00061,hsa03030,0
hsa00061,hsa03040,0
hsa00061,hsa03050,0
hsa00061,hsa03060,0
hsa00061,hsa03082,0
hsa00061,hsa03083,0
hsa00061,hsa03250,0
hsa00061,hsa03260,0
hsa00061,hsa03264,0
hsa00061,hsa03265,0
hsa00061,hsa03266,0
hsa00061,hsa03267,0
hsa00061,hsa03271,0
hsa00061,hsa03272,0
hsa00061,hsa03273,0
hsa00061,hsa03410,0
hsa00061,hsa03420,0
hsa00061,hsa03430,0
hsa00061,hsa03440,0
hsa00061,hsa03450,0
hsa00061,hsa03460,0
hsa00061,hsa04010,0
hsa00061,hsa04012,0
hsa00061,hsa04014,0
hsa00061,hsa04015,0
hsa00061,hsa04020,0
hsa00061,hsa04022,0
hsa00061,hsa04024,0
hsa00061,hsa04060,0
hsa00061,hsa04061,0
hsa00061,hsa04062,0
hsa00061,hsa04064,0
hsa00061,hsa04066,0
hsa00061,hsa04068,0
hsa00061,hsa04070,0
hsa00061,hsa04071,0
hsa00061,hsa04072,0
hsa00061,hsa04080,0
hsa00061,hsa04081,0
hsa00061,hsa04082,0
hsa00061,hsa04110,0
hsa00061,hsa04114,0
hsa00061,hsa04115,0
hsa00061,hsa04120,0
hsa00061,hsa04122,0
hsa00061,hsa04130,0
hsa00061,hsa04136,0
hsa00061,hsa04137,0
hsa00061,hsa04140,0
hsa00061,hsa04141,0
hsa00061,hsa04142,0
hsa00061,hsa04144,0
hsa00061,hsa04145,0
hsa00061,hsa04148,0
hsa00061,hsa04150,0
hsa00061,hsa04151,0
hsa00061,hsa04210,0
hsa00061,hsa04211,0
hsa00061,hsa04213,0
hsa00061,hsa04215,0
hsa00061,hsa04217,0
hsa00061,hsa04218,0
hsa00061,hsa04260,0
hsa00061,hsa04261,0
hsa00061,hsa04270,0
hsa00061,hsa04310,0
hsa00061,hsa04330,0
hsa00061,hsa04340,0
hsa00061,hsa04350,0
hsa00061,hsa04360,0
hsa00061,hsa04370,0
hsa00061,hsa04371,0
hsa00061,hsa04380,0
hsa00061,hsa04382,0
hsa00061,hsa04390,0
hsa00061,hsa04392,0
hsa00061,hsa04510,0
hsa00061,hsa04512,0
hsa00061,hsa04514,0
hsa00061,hsa04517,0
hsa00061,hsa04520,0
hsa00061,hsa04530,0
hsa00061,hsa04540,0
hsa00061,hsa04550,0
hsa00061,hsa04610,0
hsa00061,hsa04611,0
hsa00061,hsa04612,0
hsa00061,hsa04613,0
hsa00061,hsa04614,0
hsa00061,hsa04620,0
hsa00061,hsa04621,0
hsa00061,hsa04622,0
hsa00061,hsa04623,0
hsa00061,hsa04625,0
hsa00061,hsa04630,0
hsa00061,hsa04640,0
hsa00061,hsa04650,0
hsa00061,hsa04657,0
hsa00061,hsa04658,0
hsa00061,hsa04659,0
hsa00061,hsa04660,0
hsa00061,hsa04662,0
hsa00061,hsa04664,0
hsa00061,hsa04666,0
hsa00061,hsa04668,0
hsa00061,hsa04670,0
hsa00061,hsa04672,0
hsa00061,hsa04710,0
hsa00061,hsa04713,0
hsa00061,hsa04720,0
hsa00061,hsa04721,0
hsa00061,hsa04722,0
hsa00061,hsa04723,0
hsa00061,hsa04724,0
hsa00061,hsa04725,0
hsa00061,hsa04726,0
hsa00061,hsa04727,0
hsa00061,hsa04728,0
hsa00061,hsa04730,0
hsa00061,hsa04740,0
hsa00061,hsa04742,0
hsa00061,hsa04744,0
hsa00061,hsa04750,0
hsa00061,hsa04810,0
hsa00061,hsa04814,0
hsa00061,hsa04820,0
hsa00061,hsa04911,0
hsa00061,hsa04912,0
hsa00061,hsa04913,0
hsa00061,hsa04914,0
hsa00061,hsa04915,0
hsa00061,hsa04916,0
hsa00061,hsa04917,0
hsa00061,hsa04918,0
hsa00061,hsa04919,0
hsa00061,hsa04921,0
hsa00061,hsa04923,0
hsa00061,hsa04924,0
hsa00061,hsa04925,0
hsa00061,hsa04926,0
hsa00061,hsa04927,0
hsa00061,hsa04928,0
hsa00061,hsa04929,0
hsa00061,hsa04930,0
hsa00061,hsa04932,0
hsa00061,hsa04933,0
hsa00061,hsa04934,0
hsa00061,hsa04935,0
hsa00061,hsa04940,0
hsa00061,hsa04950,0
hsa00061,hsa04960,0
hsa00061,hsa04961,0
hsa00061,hsa04962,0
hsa00061,hsa04964,0
hsa00061,hsa04966,0
hsa00061,hsa04970,0
hsa00061,hsa04971,0
hsa00061,hsa04972,0
hsa00061,hsa04973,0
hsa00061,hsa04974,0
hsa00061,hsa04975,0
hsa00061,hsa04976,0
hsa00061,hsa04977,0
hsa00061,hsa04978,0
hsa00061,hsa04979,0
hsa00061,hsa04980,0
hsa00061,hsa04981,0
hsa00061,hsa05010,0
hsa00061,hsa05012,0
hsa00061,hsa05014,0
hsa00061,hsa05016,0
hsa00061,hsa05017,0
hsa00061,hsa05020,0
hsa00061,hsa05022,0
hsa00061,hsa05030,0
hsa00061,hsa05031,0
hsa00061,hsa05032,0
hsa00061,hsa05033,0
hsa00061,hsa05034,0
hsa00061,hsa05100,0
hsa00061,hsa05110,0
hsa00061,hsa05120,0
hsa00061,hsa05130,0
hsa00061,hsa05131,0
hsa00061,hsa05132,0
hsa00061,hsa05133,0
hsa00061,hsa05134,0
hsa00061,hsa05135,0
hsa00061,hsa05140,0
hsa00061,hsa05142,0
hsa00061,hsa05143,0
hsa00061,hsa05144,0
hsa00061,hsa05145,0
hsa00061,hsa05146,0
hsa00061,hsa05150,0
hsa00061,hsa05152,0
hsa00061,hsa05160,0
hsa00061,hsa05161,0
hsa00061,hsa05162,0
hsa00061,hsa05163,0
hsa00061,hsa05164,0
hsa00061,hsa05165,0
hsa00061,hsa05166,0
hsa00061,hsa05167,0
hsa00061,hsa05168,0
hsa00061,hsa05169,0
hsa00061,hsa05170,0
hsa00061,hsa05171,0
hsa00061,hsa05200,0
hsa00061,hsa05202,0
hsa00061,hsa05203,0
hsa00061,hsa05204,0
hsa00061,hsa05205,0
hsa00061,hsa05206,0
hsa00061,hsa05207,0
hsa00061,hsa05208,0
hsa00061,hsa05210,0
hsa00061,hsa05211,0
hsa00061,hsa05212,0
hsa00061,hsa05213,0
hsa00061,hsa05214,0
hsa00061,hsa05215,0
hsa00061,hsa05216,0
hsa00061,hsa05217,0
hsa00061,hsa05218,0
hsa00061,hsa05219,0
hsa00061,hsa05220,0
hsa00061,hsa05221,0
hsa00061,hsa05222,0
hsa00061,hsa05223,0
hsa00061,hsa05224,0
hsa00061,hsa05225,0
hsa00061,hsa05226,0
hsa00061,hsa05230,0
hsa00061,hsa05231,0
hsa00061,hsa05235,0
hsa00061,hsa05310,0
hsa00061,hsa05320,0
hsa00061,hsa05321,0
hsa00061,hsa05322,0
hsa00061,hsa05323,0
hsa00061,hsa05330,0
hsa00061,hsa05332,0
hsa00061,hsa05340,0
hsa00061,hsa05410,0
hsa00061,hsa05412,0
hsa00061,hsa05414,0
hsa00061,hsa05415,0
hsa00061,hsa05416,0
hsa00061,hsa05417,0
hsa00061,hsa05418,0
hsa00062,hsa00100,0
hsa00062,hsa00120,0
hsa00062,hsa00130,0
hsa00062,hsa00190,0
hsa00062,hsa00220,0
hsa00062,hsa00230,0
hsa00062,hsa00232,0
hsa00062,hsa00240,0
hsa00062,hsa00250,0
hsa00062,hsa00260,0
hsa00062,hsa00270,0
hsa00062,hsa00290,0
hsa00062,hsa00330,0
hsa00062,hsa00340,0
hsa00062,hsa00350,0
hsa00062,hsa00360,0
hsa00062,hsa00400,0
hsa00062,hsa00430,0
hsa00062,hsa00440,0
hsa00062,hsa00450,0
hsa00062,hsa00470,0
hsa00062,hsa00480,0
hsa00062,hsa00500,0
hsa00062,hsa00510,0
hsa00062,hsa00511,0
hsa00062,hsa00512,0
hsa00062,hsa00513,0
hsa00062,hsa00514,0
hsa00062,hsa00515,0
hsa00062,hsa00520,0
hsa00062,hsa00524,0
hsa00062,hsa00531,0
hsa00062,hsa00532,0
hsa00062,hsa00533,0
hsa00062,hsa00534,0
hsa00062,hsa00541,0
hsa00062,hsa00561,0
hsa00062,hsa00562,0
hsa00062,hsa00563,0
hsa00062,hsa00564,0
hsa00062,hsa00565,0
hsa00062,hsa00590,0
hsa00062,hsa00591,0
hsa00062,hsa00592,0
hsa00062,hsa00600,0
hsa00062,hsa00601,0
hsa00062,hsa00603,0
hsa00062,hsa00604,0
hsa00062,hsa00620,0
hsa00062,hsa00630,0
hsa00062,hsa00670,0
hsa00062,hsa00730,0
hsa00062,hsa00740,0
hsa00062,hsa00750,0
hsa00062,hsa00760,0
hsa00062,hsa00770,0
hsa00062,hsa00780,0
hsa00062,hsa00785,0
hsa00062,hsa00790,0
hsa00062,hsa00830,0
hsa00062,hsa00860,0
hsa00062,hsa00900,0
hsa00062,hsa00910,0
hsa00062,hsa00920,0
hsa00062,hsa00970,0
hsa00062,hsa00980,0
hsa00062,hsa00982,0
hsa00062,hsa00983,0
hsa00062,hsa01210,0
hsa00062,hsa01230,0
hsa00062,hsa01232,0
hsa00062,hsa01240,0
hsa00062,hsa01250,0
hsa00062,hsa01320,0
hsa00062,hsa01521,0
hsa00062,hsa01522,0
hsa00062,hsa01523,0
hsa00062,hsa01524,0
hsa00062,hsa02010,0
hsa00062,hsa03008,0
hsa00062,hsa03010,0
hsa00062,hsa03013,0
hsa00062,hsa03015,0
hsa00062,hsa03018,0
hsa00062,hsa03020,0
hsa00062,hsa03022,0
hsa00062,hsa03030,0
hsa00062,hsa03040,0
hsa00062,hsa03050,0
hsa00062,hsa03060,0
hsa00062,hsa03082,0
hsa00062,hsa03083,0
hsa00062,hsa03250,0
hsa00062,hsa03260,0
hsa00062,hsa03264,0
hsa00062,hsa03265,0
hsa00062,hsa03266,0
hsa00062,hsa03267,0
hsa00062,hsa03271,0
hsa00062,hsa03272,0
hsa00062,hsa03273,0
hsa00062,hsa03320,0
hsa00062,hsa03410,0
hsa00062,hsa03420,0
hsa00062,hsa03430,0
hsa00062,hsa03440,0
hsa00062,hsa03450,0
hsa00062,hsa03460,0
hsa00062,hsa04010,0
hsa00062,hsa04012,0
hsa00062,hsa04014,0
hsa00062,hsa04015,0
hsa00062,hsa04020,0
hsa00062,hsa04022,0
hsa00062,hsa04024,0
hsa00062,hsa04060,0
hsa00062,hsa04061,0
hsa00062,hsa04062,0
hsa00062,hsa04064,0
hsa00062,hsa04066,0
hsa00062,hsa04068,0
hsa00062,hsa04070,0
hsa00062,hsa04071,0
hsa00062,hsa04072,0
hsa00062,hsa04080,0
hsa00062,hsa04081,0
hsa00062,hsa04082,0
hsa00062,hsa04110,0
hsa00062,hsa04114,0
hsa00062,hsa04115,0
hsa00062,hsa04120,0
hsa00062,hsa04122,0
hsa00062,hsa04130,0
hsa00062,hsa04136,0
hsa00062,hsa04137,0
hsa00062,hsa04140,0
hsa00062,hsa04141,0
hsa00062,hsa04144,0
hsa00062,hsa04145,0
hsa00062,hsa04146,0
hsa00062,hsa04148,0
hsa00062,hsa04150,0
hsa00062,hsa04152,0
hsa00062,hsa04210,0
hsa00062,hsa04211,0
hsa00062,hsa04213,0
hsa00062,hsa04215,0
hsa00062,hsa04216,0
hsa00062,hsa04217,0
hsa00062,hsa04218,0
hsa00062,hsa04260,0
hsa00062,hsa04261,0
hsa00062,hsa04270,0
hsa00062,hsa04310,0
hsa00062,hsa04330,0
hsa00062,hsa04340,0
hsa00062,hsa04350,0
hsa00062,hsa04360,0
hsa00062,hsa04370,0
hsa00062,hsa04371,0
hsa00062,hsa04380,0
hsa00062,hsa04390,0
hsa00062,hsa04392,0
hsa00062,hsa04510,0
hsa00062,hsa04512,0
hsa00062,hsa04514,0
hsa00062,hsa04517,0
hsa00062,hsa04520,0
hsa00062,hsa04530,0
hsa00062,hsa04540,0
hsa00062,hsa04550,0
hsa00062,hsa04610,0
hsa00062,hsa04611,0
hsa00062,hsa04612,0
hsa00062,hsa04613,0
hsa00062,hsa04614,0
hsa00062,hsa04620,0
hsa00062,hsa04621,0
hsa00062,hsa04622,0
hsa00062,hsa04623,0
hsa00062,hsa04625,0
hsa00062,hsa04630,0
hsa00062,hsa04640,0
hsa00062,hsa04650,0
hsa00062,hsa04657,0
hsa00062,hsa04658,0
hsa00062,hsa04659,0
hsa00062,hsa04660,0
hsa00062,hsa04662,0
hsa00062,hsa04664,0
hsa00062,hsa04666,0
hsa00062,hsa04668,0
hsa00062,hsa04670,0
hsa00062,hsa04672,0
hsa00062,hsa04710,0
hsa00062,hsa04713,0
hsa00062,hsa04714,0
hsa00062,hsa04720,0
hsa00062,hsa04721,0
hsa00062,hsa04722,0
hsa00062,hsa04723,0
hsa00062,hsa04724,0
hsa00062,hsa04725,0
hsa00062,hsa04726,0
hsa00062,hsa04727,0
hsa00062,hsa04728,0
hsa00062,hsa04730,0
hsa00062,hsa04740,0
hsa00062,hsa04742,0
hsa00062,hsa04744,0
hsa00062,hsa04750,0
hsa00062,hsa04810,0
hsa00062,hsa04814,0
hsa00062,hsa04820,0
hsa00062,hsa04910,0
hsa00062,hsa04911,0
hsa00062,hsa04912,0
hsa00062,hsa04914,0
hsa00062,hsa04915,0
hsa00062,hsa04916,0
hsa00062,hsa04917,0
hsa00062,hsa04918,0
hsa00062,hsa04919,0
hsa00062,hsa04920,0
hsa00062,hsa04921,0
hsa00062,hsa04922,0
hsa00062,hsa04923,0
hsa00062,hsa04924,0
hsa00062,hsa04925,0
hsa00062,hsa04926,0
hsa00062,hsa04927,0
hsa00062,hsa04928,0
hsa00062,hsa04929,0
hsa00062,hsa04930,0
hsa00062,hsa04931,0
hsa00062,hsa04932,0
hsa00062,hsa04933,0
hsa00062,hsa04934,0
hsa00062,hsa04935,0
hsa00062,hsa04936,0
hsa00062,hsa04940,0
hsa00062,hsa04950,0
hsa00062,hsa04960,0
hsa00062,hsa04961,0
hsa00062,hsa04962,0
hsa00062,hsa04964,0
hsa00062,hsa04966,0
hsa00062,hsa04970,0
hsa00062,hsa04971,0
hsa00062,hsa04972,0
hsa00062,hsa04973,0
hsa00062,hsa04974,0
hsa00062,hsa04975,0
hsa00062,hsa04976,0
hsa00062,hsa04977,0
hsa00062,hsa04978,0
hsa00062,hsa04979,0
hsa00062,hsa04980,0
hsa00062,hsa04981,0
hsa00062,hsa05010,0
hsa00062,hsa05012,0
hsa00062,hsa05014,0
hsa00062,hsa05016,0
hsa00062,hsa05017,0
hsa00062,hsa05020,0
hsa00062,hsa05022,0
hsa00062,hsa05030,0
hsa00062,hsa05031,0
hsa00062,hsa05032,0
hsa00062,hsa05033,0
hsa00062,hsa05034,0
hsa00062,hsa05100,0
hsa00062,hsa05110,0
hsa00062,hsa05120,0
hsa00062,hsa05130,0
hsa00062,hsa05131,0
hsa00062,hsa05132,0
hsa00062,hsa05133,0
hsa00062,hsa05134,0
hsa00062,hsa05135,0
hsa00062,hsa05140,0
hsa00062,hsa05142,0
hsa00062,hsa05143,0
hsa00062,hsa05144,0
hsa00062,hsa05145,0
hsa00062,hsa05146,0
hsa00062,hsa05150,0
hsa00062,hsa05152,0
hsa00062,hsa05160,0
hsa00062,hsa05161,0
hsa00062,hsa05162,0
hsa00062,hsa05163,0
hsa00062,hsa05164,0
hsa00062,hsa05165,0
hsa00062,hsa05166,0
hsa00062,hsa05167,0
hsa00062,hsa05168,0
hsa00062,hsa05169,0
hsa00062,hsa05170,0
hsa00062,hsa05171,0
hsa00062,hsa05200,0
hsa00062,hsa05202,0
hsa00062,hsa05203,0
hsa00062,hsa05204,0
hsa00062,hsa05205,0
hsa00062,hsa05206,0
hsa00062,hsa05207,0
hsa00062,hsa05208,0
hsa00062,hsa05210,0
hsa00062,hsa05211,0
hsa00062,hsa05212,0
hsa00062,hsa05213,0
hsa00062,hsa05214,0
hsa00062,hsa05215,0
hsa00062,hsa05216,0
hsa00062,hsa05217,0
hsa00062,hsa05218,0
hsa00062,hsa05219,0
hsa00062,hsa05220,0
hsa00062,hsa05221,0
hsa00062,hsa05222,0
hsa00062,hsa05223,0
hsa00062,hsa05224,0
hsa00062,hsa05225,0
hsa00062,hsa05226,0
hsa00062,hsa05230,0
hsa00062,hsa05231,0
hsa00062,hsa05235,0
hsa00062,hsa05310,0
hsa00062,hsa05320,0
hsa00062,hsa05321,0
hsa00062,hsa05322,0
hsa00062,hsa05323,0
hsa00062,hsa05330,0
hsa00062,hsa05332,0
hsa00062,hsa05340,0
hsa00062,hsa05410,0
hsa00062,hsa05412,0
hsa00062,hsa05414,0
hsa00062,hsa05415,0
hsa00062,hsa05416,0
hsa00062,hsa05417,0
hsa00062,hsa05418,0
hsa00071,hsa00100,0
hsa00071,hsa00120,0
hsa00071,hsa00130,0
hsa00071,hsa00140,0
hsa00071,hsa00190,0
hsa00071,hsa00220,0
hsa00071,hsa00230,0
hsa00071,hsa00232,0
hsa00071,hsa00240,0
hsa00071,hsa00250,0
hsa00071,hsa00270,0
hsa00071,hsa00290,0
hsa00071,hsa00360,0
hsa00071,hsa00400,0
hsa00071,hsa00430,0
hsa00071,hsa00440,0
hsa00071,hsa00450,0
hsa00071,hsa00470,0
hsa00071,hsa00480,0
hsa00071,hsa00500,0
hsa00071,hsa00510,0
hsa00071,hsa00511,0
hsa00071,hsa00512,0
hsa00071,hsa00513,0
hsa00071,hsa00514,0
hsa00071,hsa00515,0
hsa00071,hsa00520,0
hsa00071,hsa00524,0
hsa00071,hsa00531,0
hsa00071,hsa00532,0
hsa00071,hsa00533,0
hsa00071,hsa00534,0
hsa00071,hsa00541,0
hsa00071,hsa00562,0
hsa00071,hsa00563,0
hsa00071,hsa00564,0
hsa00071,hsa00565,0
hsa00071,hsa00591,0
hsa00071,hsa00600,0
hsa00071,hsa00601,0
hsa00071,hsa00603,0
hsa00071,hsa00604,0
hsa00071,hsa00730,0
hsa00071,hsa00740,0
hsa00071,hsa00750,0
hsa00071,hsa00760,0
hsa00071,hsa00780,0
hsa00071,hsa00785,0
hsa00071,hsa00790,0
hsa00071,hsa00860,0
hsa00071,hsa00910,0
hsa00071,hsa00920,0
hsa00071,hsa00970,0
hsa00071,hsa00983,0
hsa00071,hsa01210,0
hsa00071,hsa01230,0
hsa00071,hsa01232,0
hsa00071,hsa01250,0
hsa00071,hsa01320,0
hsa00071,hsa01521,0
hsa00071,hsa01522,0
hsa00071,hsa01523,0
hsa00071,hsa01524,0
hsa00071,hsa02010,0
hsa00071,hsa03008,0
hsa00071,hsa03010,0
hsa00071,hsa03013,0
hsa00071,hsa03015,0
hsa00071,hsa03018,0
hsa00071,hsa03020,0
hsa00071,hsa03022,0
hsa00071,hsa03030,0
hsa00071,hsa03040,0
hsa00071,hsa03050,0
hsa00071,hsa03060,0
hsa00071,hsa03082,0
